1996 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"P-Sulfobenzoic acid, potassium salt",31043000,Potassium sulfate,0.6283919811248779
"Flexible tubing of iron or steel, without fittings",83071030,"Iron or steel flexible tubing, with fittings",0.7994695901870728
"Drinking glasses of glass nesi, valued over $3 but not over $5 each, not cut or engraved",70133760,"Drinking glasses, nesoi, o/than of pressed and toughened glass, o/than lead crystal, not cut or engraved, valued over $5 each",0.7708579301834106
Transmission apparatus for television,85255030,"Transmission apparatus for television, nesoi",0.6827863454818726
"Butt welding tube or pipe fittings of iron or steel (except stainless steel), inside diameter of 360 mm or more, nesi",73072300,"Stainless steel, not cast, butt welding fittings for tubes/pipes",0.7293698787689209
"Beans, prepared or preserved by vinegar or acetic acid",20019030,"Beans, prepared or preserved by vinegar or acetic acid",0.8396950960159302
1/ Valued $1.10/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.6163039803504944
Stators and rotors of goods of subheading 8414.30,85030045,Stators and rotors for electric generators for use on aircraft,0.677581787109375
"1/ Dry cell batteries, other than 6 volt",85078082,"Other storage batteries nesoi, other than of a kind used as the primary source of power for electric vehicles",0.4721546471118927
Described in additional U.S note 10 to chapter 4 and entered pursuant to its provisions,19012035,"Mixes for bakers wares, o/25% bf, not retail, descr in add US note 1 to Ch. 19: not subj. to add. US nte 3 to Ch.19, not GN15",0.40155166387557983
Combed wool in fragments,51052100,Combed wool in fragments,0.7704530954360962
1/ If entered during the effective period of,98220105,Goods eligible for temporary admission into the customs territory of the US under the terms of U.S. note 1(b) to this subchapter,0.4471202790737152
"Wall clocks nesi, not battery or AC powered, movement measuring over 50 mm wide, valued over $5 each",91052950,"Wall clocks nesoi, not electrically operated, movement measuring over 50 mm in width or diameter, valued over $5 each",0.7978891134262085
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Belt type continuous-action elevators and conveyors, for goods or materials",84283300,"Belt type continuous-action elevators and conveyors, for goods or materials",0.8123637437820435
Edge-glued lumber,44219994,Edge-glued lumber of wood other than of bamboo,0.7088345885276794
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Nonaromatic nitrile-function compounds, nesi",29269048,"Aromatic nitrile-function compounds other than those products in additional U.S. note 3 to section VI, nesoi",0.711353063583374
"Wind musical instruments, nesi, other than brass and wood",92059040,"Wind musical instruments, o/than w/elect. sound or ampl., woodwind instruments (o/than bagpipes)",0.7540295720100403
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Hammers and sledge hammers, with heads not over 1.5 kg each, and parts thereof, of base metal",82052060,"Hammers and sledge hammers, with heads over 1.5 kg each, and base metal parts thereof",0.8600412607192993
Phosphorus pentachloride,28121400,Phosphorus pentachloride,0.8635329008102417
"Other articles of glass, nesi",70200060,"Articles of glass, not elsewhere specified or included",0.780850350856781
"Nonconiferous wood dowel rods, continuously shaped along any of its edges or faces, sanded, grooved or otherwise advanced in condition",44091060,"Coniferous wood dowel rods, plain, continuously shaped along any of its edges or faces but not on its ends",0.8044407963752747
"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 43 but n/o 52 nm, not put up for retail sale",52062500,"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, over 80 nm, not put up for retail sale",0.7814135551452637
"Leaf springs and leaves therefor, of iron or steel, suitable for motor vehicle suspension, for motor vehicles of a G.V.W. <= 4 metric tons",73201060,"Iron or steel, leaf springs & leaves therefore, suitable for motor vehicle suspension (o/than for motor vehicles w/a G.V.W. o/4 metric tons)",0.856174111366272
Wholly of polyester measuring not less than 75 decitex but not more than 80 decitex and having 24 filaments per yarn,54075320,"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, of yarns of different colors, nesoi",0.7186541557312012
"Compression-ignition internal-combustion piston engines used for propulsion of vehicles of chapter 87, nesi",84089090,"Compression-ignition internal-combustion piston engines, for machinery or equipment, nesoi",0.7680244445800781
1/ Other fermented alcoholic,22060090,"Fermented beverages (other than grape wine, beer, cider, prune wine, sake, vermouth, or other effervescent wines)",0.7304462194442749
"Golf clubs, complete",95063100,"Golf clubs, complete",0.713392436504364
"Boiled clams in immediate airtight containers, the contents of which do not exceed 680 g gross weight",16055615,"Boiled clams in immediate airtight containers, the contents of which do not exceed 680 g gross weight",0.8953084945678711
"Bedspreads, not knitted or crocheted, of manmade fibers, nesi",63041920,"Bedspreads, not knitted or crocheted, of manmade fibers, nesoi",0.8099263310432434
Isophytol,29052220,Isophytol,0.7355442047119141
Rider-type counterbalanced fork-lift trucks,84271040,"Self-propelled works trucks powered by an electric motor, rider type forklift trucks",0.5638378858566284
"Women's or girls' overcoats, carcoats, etc, not knitted or crocheted, of cotton, not containing 15% or more by weight of down, etc",62043930,"Women's or girls' suit-type jackets and blazers, not knitted or crocheted, of artificial fibers, under 36% by weight of wool",0.7374886870384216
"Plain weave cotton fabrics, under 85% cotton weight, mixed mainly with m-m fibers, n/o 200g/m2, of number 42 or lower, of colored yarns",52113100,"Dyed plain weave fabrics of cotton, containing < 85% cotton by weight, mixed mainly/solely with man-made fibers, more than 200 g/m2",0.8092516660690308
Seed of wheat and meslin,10019100,"Seed of wheat and meslin, other than durum wheat",0.7378696203231812
"Fresh or chilled retail cuts of ham, shoulders and cuts thereof, with bone in",2031290,"Fresh or chilled hams, shoulders and cuts thereof, with bone in, other than processed",0.8365827202796936
Nonaromatic ureines and their derivatives; and salts thereof,29242120,Aromatic ureines and their derivatives; salts thereof; described in additional U.S. note 3 to section VI,0.7966691851615906
"Composite diagnostic or laboratory reagents, other than those of heading 3002 or 3006, containing antigens or antisera",38221300,Diagnostic or laboratory reagents for blood-grouping,0.6449432373046875
"Women's or girls' suits, not knitted or crocheted, of artificial fibers, containing 36 percent or more of wool or fine animal hair",62041100,"Women's or girls' suits, not knitted or crocheted, of wool or fine animal hair",0.9058456420898438
"Whole bovine skin lining leather, w/o hair on, unit surface n/o 2.6 sq m not incl. chamois, patent, patent laminated or metallized leather",41041920,"Whole bovine skin leather (not upper or lining), w/o hair on, surface n/o 2.6 sq m, tanned but not further prepared, in the wet state",0.7687983512878418
1/ Valued less than $1.20/kg................ 1/ $3.159/kg,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.5811971426010132
"Bleached satin or twill weave fabrics of cotton, under 85% cotton by weight, mixed mainly with man-made fibers, not more than 200 g/m2",52102920,"Bleached satin or twill weave fabrics of cotton, < 85% cotton by weight, mixed mainly/solely with man-made fibers, not more than 200 g/m2",0.8163476586341858
Described in additional U.S note 9 to this chapter and entered pursuant to its provisions,99150408,"CR,HN or SV goods in subheading 0403.90.78 subject to U.S. note 6(b) limits",0.39876848459243774
"Woven fabrics of flax, less than 85 percent flax, containing less than 17 percent wool and containing cotton and manmade fibers, nesi",53092930,"Woven fabrics of flax, less than 85% by wt of flax, containing less than 17% by wt of wool and containing cotton and manmade fibers, nesoi",0.8410910964012146
Pyrometers,90251940,"Pyrometers, not combined with other instruments",0.6942607760429382
N-Methyl-2-pyrrolidone; and 2-pyrrolidone,29337920,N-Methyl-2-pyrrolidone; and 2-pyrrolidone,0.7746762633323669
"Travel, sports and similar bags with outer surface of cotton, not of pile or tufted construction",42029215,"Travel, sports and similar bags with outer surface of cotton, not of pile or tufted construction",0.7722214460372925
"Ozone, oxygen and aerosol therapy, artificial respiration or other therapeutic respiration apparatus, and parts and accessories thereof",90192000,"Ozone, oxygen and aerosol therapy, artificial respiration or other therapeutic respiration apparatus, and parts and accessories thereof",0.8342573046684265
"Carcasses and half-carcasses of sheep, other than lamb, frozen",2044100,"Carcasses and half-carcasses of sheep, other than lamb, frozen",0.8571118712425232
"Yarn (other than sewing thread) of synthetic staple fibers nesi, not put up for retail sale",55099960,"Yarn (other than sewing thread) of synthetic staple fibers nesoi, not put up for retail sale",0.7928112745285034
Hydraulic and pneumatic automatic regulating or controlling instruments and apparatus,90328100,Hydraulic and pneumatic automatic regulating or controlling instruments and apparatus,0.827520489692688
Mixed linear alkybenzenes,29029030,Alkylbenzenes and polyalkylbenzenes,0.6353036761283875
"Punch/notch machines (incl. presses), incl. combined punch & shearing machines, numerically controlled for working metal or metal carbides",84624900,"Other punching, notching or nibbling machines (excluding presses) for flat products, other than numerically controlled",0.744958758354187
"Handkerchiefs, not knitted or crocheted, of textile materials, nesi",62139020,"Handkerchiefs, not knitted or crocheted, of textile materials, nesoi",0.8602417707443237
"Religious articles for personal use of a purely devotional character, of base metal, whether or not plated with precious metal",71171930,"Religious articles of a devotional character, design. to be carried on the person, of base metal (whether or not plated with precious metal)",0.7580680251121521
"Nongraphic, nonbleached kraft paper and paperboard, nesi, coated on side(s), in rolls or sheets",48103265,"Nongraphic bleached coated kraft paper/paperboard nesoi, of > 95% wood fiber obtained chemical process, > 150 g/m2, in rolls or sheets nesoi",0.6596802473068237
"Steam blasting machines and similar jet projecting machines, other than sand blasting machines",84243090,"Steam blasting machines and similar jet projecting machines, other than sand blasting machines; nesoi",0.7571772336959839
