1990 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
Methanol (Methyl alcohol) imported only for use in producing synthetic natural gas (SNG) or for direct use as a fuel,29051120,"Methanol (Methyl alcohol), other than imported only for use in producing synthetic natural gas (SNG) or for direct use as fuel",0.9002317190170288
"Oil well casing of alloy steel, other than threaded or coupled, open seamed or closed, nesi",73042430,"Stainless steel, seamless casing pipe, threaded or coupled, of a kind used in drilling for oil or gas",0.6553047895431519
Indicator panels incorporating liquid crystal devices (LCD's) or light emitting diodes (LED's),85312000,Indicator panels incorporating liquid crystal devices (LCD's) or light emitting diodes (LED's),0.8920009136199951
"Conveyor or transmission belts or belting of vulcanized rubber nesi, n/o 20 cm wide, combined predominately with vegetable fibers",40103990,"Transmission belts or belting of vulcanized rubber, nesoi, other than combined with textile materials",0.8218704462051392
"Articles of asbestos or of mixtures with a basis of asbestos or of asbestos and magnesium carbonate, nesi",68129990,"Articles od mixtures of or with a basis of asbestos, nesoi, other than crocidolite",0.7366207838058472
"Truffles, prepared or preserved otherwise than by vinegar or acetic acid",7115990,"Truffles, provisionally preserved but unsuitable in that state for immediate consumption",0.7465975284576416
"Nonelectrical spectrometers, spectrophotometers and spectrographs using optical radiations (ultraviolet, visible, infrared)",90273040,"Electrical spectrometers, spectrophotometers and spectrographs using optical radiations (ultraviolet, visible, infrared)",0.7721433639526367
"Sulfathiazole and sulfathiazole, sodium",29359033,"Sulfathiazole and Sulfathiazole, sodium",0.7636218070983887
Ferrosilicon manganese,72023000,Ferrosilicon manganese,0.8588981628417969
Forks with silver handles,71141120,"Forks with  handles of silver, whether or not plated or clad with other precious metal",0.7279647588729858
Sheets and plates of polarizing material,90012000,Sheets and plates of polarizing material,0.8049765825271606
Seamless oil well tubing of alloy steel,73042460,"Stainless steel, seamless tubing, of a kind used in drilling for oil or gas",0.8508622646331787
Special purpose motor vehicles: concrete mixers,87054000,"Mtr. vehicles (o/than for transport of persons or of goods), concrete mixers",0.6301864385604858
Exercise books of paper or paperboard,48202000,Exercise books of paper or paperboard,0.805359959602356
"Sweet corn, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",20058000,"Sweet corn, prepared or preserved otherwise than by vinegar, acetic acid or sugar, not frozen",0.8515641689300537
"Woven fabrics of artificial filament yarn, mixed mainly or solely with wool or fine animal hair, printed, nesi",54083310,"Woven fabrics of artificial filament yarn nesoi, mixed mainly or solely with wool or fine animal hair, of yarns of different colors, nesoi",0.7342932224273682
"Kephir and other fermented or acidified milk and cream, whether or not concentrated, sweetened, flavored, or with added fruit or cocoa",4039087,Curdled milk/cream/kephir & other fermentd or acid. milk/cream descr.in gen. note 15,0.635339617729187
"Printed plain weave fabrics of cotton, 85% or more cotton by weight, weighing over 100g/m2 but not more than 200g/m2, of number 69 or higher",52085160,"Printed plain weave fabrics of cotton, containing 85% or more cotton by weight, weighing not over 100 g/m2, of numbers 43-68",0.823526918888092
"Air dried or sun dried mushrooms, whole, cut, sliced, broken or in powder, but not further prepared",7123120,"Dried (not air or sun dried) mushrooms of the genus Agaricus, whole, cut, sliced, broken or in powder, but not further prepared",0.813866138458252
"Bars and rods, hot-rolled, in irregularly wound coils, of tool steel (other than high-speed steel), nesi",72279020,"Alloy tool steel (o/than hi-speed), bars and rods in irregularly wound coils, hot-rolled, nesoi",0.7791968584060669
Parts of fans (including blowers) and ventilating or recycling hoods,84149010,Parts of fans (including blowers) and ventilating or recycling hoods,0.8067615032196045
Electrical levels,90261020,Electrical instruments and apparatus for measuring or checking the flow or level of liquids,0.6769218444824219
Woodwind instruments other than bagpipes,92059020,"Wind musical instruments, o/than w/elect. sound or ampl., bagpipes",0.6677122116088867
Thin sheets (voiles) of nonwoven glass fibers,70191400,Mechanically bonded mats of glass fibers,0.5837517976760864
"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavored",22021000,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavored",0.7249608039855957
"Crown corks (including crown seals and caps), and parts thereof, of base metal",83091000,"Base metal crown corks (including crown seals and caps), and base metal parts thereof",0.8708776831626892
"Satin or twill weave fabrics of cotton, cont. 85% or more cotton by weight, weighing not more than 200 g/m2, of yarns of different colors",52084920,"Satin or twill weave fabrics of cotton, cont. 85% or more cotton by weight, weighing not over 200 g/m2, of yarns of different colors, nesoi",0.8118016719818115
"Women's or girls' negligees, bathrobes, dressing gowns and similar articles, knitted or crocheted, of man-made fibers",61089200,"Women's or girls' negligees, bathrobes, dressing gowns and similar articles, knitted or crocheted, of man-made fibers",0.8261362314224243
Bearing housings nesi; plain shaft bearings,84833080,Bearing housings nesoi; plain shaft bearings,0.7676669359207153
"Tubes, pipes and hoses of vulcanized rubber, not hard rubber, not reinforced, without fittings",40091200,"Tubes, pipes and hoses of vulcanized rubber other than hard rubber, not reinforced or combined w/other materials, with fittings",0.8215240240097046
"Waterbed mattresses and liners and parts of the foregoing, of plastics",39269077,"Waterbed mattresses and liners and parts of the foregoing, of plastics",0.8074678778648376
"Thyme, other than crude or not manufactured",9109906,"Thyme, other than crude or not manufactured",0.7875198721885681
"Compound alcoholic preparations of a kind used for the manufacture of beverages, containing not over 20 percent of alcohol by weight",21069018,"Compound alcoholic preparations of a kind used for the manufacture of beverages, containing over 50% of alcohol by weight",0.8649460673332214
Barium sulfate,28332700,Barium sulfate,0.8380224704742432
"Salmonidae other than trout or Pacific, Atlantic & Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers & roes",3021900,"Salmonidae other than trout or Pacific, Atlantic & Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers & roes",0.824035108089447
"Beech wood, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick",44079200,"Beech wood, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick",0.7845809459686279
"Animal carving materials and articles of these materials, nesi",96019080,"Carving materials of animal parts, worked and articles thereof, nesoi",0.7307145595550537
"Woven fabrics of artificial staple fibers, less than 85% of such fibers, containing 36% or more of wool or fine animal hair, dyed",55163205,"Woven fabrics of artificial staple fibers, < 85% of such fibers, containing 36% or more of wool or fine animal hair, dyed",0.8368837833404541
"Electric space heating apparatus and electric soil heating apparatus, other than storage heating radiators",85162900,"Electric space heating apparatus and electric soil heating apparatus, other than storage heating radiators",0.8408545255661011
"Aromatic pesticides of ureines and their derivatives; salts thereof, nesi",29242116,"Aromatic ureines and their derivatives pesticides, nesoi",0.8040326833724976
"Women's or girls' dresses, knitted or crocheted, of synthetic fibers, containing 23 percent or more of wool or fine animal hair",61044100,"Women's or girls' dresses, knitted or crocheted, of wool or fine animal hair",0.8796277046203613
"Heterocyclic drug compounds with nitrogen hetero-atom(s) only, containing a quinoline or isoquinoline ring-system, not further fused, nesi",29339990,"Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, nesoi",0.7668917179107666
Potassium bitartrate (Cream of tartar),29181320,Potassium bitartrate (Cream of tartar),0.885316014289856
Unwrought silver other than silver bullion and dore,71069150,"Silver, unwrought (o/than bullion and dore)",0.6775444746017456
"Pigments dispersed in nonaqueous media, in liquid or paste form, used in making paints; dyes & coloring matter packaged for retail sale",32129000,"Pigments dispersed in nonaqueous media, in liquid or paste form, used in making paints; dyes & coloring matter packaged for retail sale",0.7502099275588989
"Bars and rods of iron or nonalloy steel not further worked than cold-formed or cold-finished, 0.25% but under 0.6% of carbon",72286080,"Alloy steel (o/than tool), bars and rods, cold-formed",0.7493035793304443
"Flat-rolled high-strength nonalloy steel in coils, hot-rolled, not clad, plated or coated, 3 mm but under 4.75 mm thick, not pickled",72082530,"Nonalloy hi-strength steel, width 600mm+, hot-rolled flat-rolled products, in coils, w/thick 4.75mm+, pickled, not clad/plated/coated",0.8094485402107239
"Yarn of artificial staple fibers mixed mainly with synthetic staple fibers, singles, not put up for retail sale",55109020,"Yarn (other than sewing thread) of artificial staple fibers mixed mainly/solely with synthetic staple fibers, singles, not for retail sale",0.7838177680969238
"Watch movements, complete and assembled, nesi, measuring over 33.8 mm, 8-17 jewels, valued not over $15 each",91029960,"Watches (excl. wrist watches) nesoi, not electrically operated, with 8-17 jewels in movement, movement valued over $15 each",0.8395180702209473
"Yarn containing 85% or more by weight of artificial staple fibers, singles, not put up for retail sale",55101100,"Yarn (other than sewing thread) containing 85% or more by weight of artificial staple fibers, singles, not put up for retail sale",0.7457962036132812
