1963 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Yarns and roving, of vegetable fibers (except cotton): Of coir",53081000,Coir yarn,0.7378454208374023
"Weaving machines, knitting machines, and textile machines for making lace, net, braid, embroidery, trimmings, fabrics, or other textile articles: Embroidery machines",84479050,Embroidery machines,0.8001137375831604
"Industrial diamonds, natural or synthetic, whether or not advanced in condition or value from their crude state by cleaving, cutting, lapping, sawing, or other process, but not set and not suitable for use in the manufacture of jewelry: Natural: Other: Advanced in condition or value",71049110,"Synthetic or reconstructed diamonds, cut but not set & suitable for use in the manufacture of jewelry",0.8015556335449219
"Metal waste and scrap (provided for in part 2, schedule 6 ), except lead, zinc, and tungsten waste and scrap; unwrought metal (except copper, lead, zinc, and tungsten) in the form of pigs, ingots, or billets (a) which are defective or damaged, or have been produced from melted down metal waste and scrap for convenience in handling and transportation without sweetening, alloying, fluxing, or deliberate purifying, and (b) which cannot be commercially used without remanufacture; relaying or rerolling rails; and articles of metal (except articles of lead, of zinc, or of tungsten, and not including metal-bearing materials provided for in schedule 4 or in part 1 of schedule 6 and not including unwrought metal provided for in part 2 of schedule 6) to be used in remanufacture by melting: Articles of copper",98170090,Specified unwrought metal and forms or articles of metal for remanufacture or for recovery of the metal content,0.7523034811019897
"Whenever, in any 3-month period beginning January 1, April 1, July 1, or October 1 in any year, the respective quantity specified below for one of the four numbered classes of articles the product of a specified foreign country has been reached, no article in such class the product of such country may be entered, or withdrawn from warehouse, for consumption during the remainder of such period and no article may be withdrawn for consumption from any customs bonded warehouse during the remainder of such period if by reason thereof duty would become collectible under section 312 of the Tariff Act of 1930, as amended, in cancellation of a bond charge covering an article in such class the product of such country: For unwrought zinc (except alloys of zinc and zinc dust) and zinc waste and scrap provided for in part 2H of schedule 6: Peru",98020060,U.S. articles of specific metals exported for further processing and returned for further processing,0.6190778017044067
"Other furnishings, not ornamented (con.): Of vegetable fibers (con.): Other: Pile or tufted construction: Of cotton: Other",57024210,"Wilton, velvet and like floor coverings of pile construction, woven, not tufted or flocked, made up, of man-made textile materials",0.628803014755249
"Wood blocks, blanks, or sticks, rough shaped by boring, hewing, or sawing so as to be dedicated to finishing into specific articles such as gunstocks, lasts, heels, handles, care, shuttles, archery bows or billiard cues: Other",82014060,"Axes, bill hooks and similar hewing tools (o/than machetes), and base metal parts thereof",0.6488412022590637
Blue-mold cheeses: In original loaves,4064058,"Blue-veined cheese, nesoi, not in original loaves, subject to add. US note 17 to Ch. 4",0.6193296909332275
"Handles, of metal, for knives, forks, spoons, and ladles which are kitchen or table ware: Other",82119510,Base metal handles for table knives w/fixed blades,0.6017752885818481
Castor beans.,7082090,"Beans nesoi, fresh or chilled, shelled or unshelled",0.5700430274009705
"Steam and other vapor generating boilers (except central heating hot water boilers capable also of producing low pressure steam), and parts thereof",84029000,Parts of steam- or other vapor-generating boilers,0.7778652906417847
"Calendering and similar rolling machines (except metal-working and metal-rolling machines and glass-working machines), parts thereof: Textile calendering and rolling machines, and parts thereof",84209910,Parts of calendering or rolling machines for processing textiles,0.8448982238769531
"Optical glass in any form, including blanks for spectacle lenses and for other optical elements; non-optical-glass blanks for corrective spectacle lenses; synthetic optical crystals in the form of ingots, segments of ingots, sheets, or blanks for optical elements; all the foregoing not optically worked; polarizing material, in plates or sheets, not cut to shape or mounted for use as polarizing optical elements: Synthetic optical crystals in the form of ingots",70140030,"Glass lenses and filters (other than optical elements) and parts thereof, for signaling purposes, not optically worked",0.7037724256515503
"Gloves and glove linings, etc. (con.): Gloves not of lace or net, etc. (con.): Of silk: Not knit",61169264,"Gloves, mittens & mitts, (excl. ski or snowmobile), knitted or crocheted, of cotton, made from a pre-existing machine knit fabric, w/o four.",0.6992813944816589
"Projectors, and combination camera-projectors, with or without sound reproducing, or sound recording and reproducing, systems: Projectors other than motion-picture projectors",90072060,"Cinematographic projectors for film = or > 16 mm, w/sound recording & reproducing systems & those for projecting only sound motion pictures",0.7698974609375
"Filler tobacco (whether or not mixed or packed with wrapper tobacco):  When not mixed and not packed with wrapper tobacco, or when mixed or packed with 35% or less of wrapper tobacco: Cigarette Leaf: Stemmed: If product of the Philippines: other",24011048,"Tobacco, not stemmed or stripped, not or not over 35% wrapper tobacco, oriental or turkish type, other than cigarette leaf",0.6859809756278992
"Alkaloids and their esters, ethers, salts, and other compounds: Nicotine and its compounds",29398000,"Other alkaloids, natural or reproduced by synthesis and their salts, ethers, esters & other derivatives, nesoi",0.6789134740829468
Pressboard and press paper,48021000,Handmade paper and paperboard,0.6825957894325256
"Drainage tools, scoops, shovels, spades, picks, mattocks, hoes, rakes, and forks; axes, adzes, hatchets, machetes, and similar hewing tools; scythes, sickles, grass hooks, corn knives, hay knives, hedge and grass shears, pruning shears and sheep shears; all the foregoing which are hand tools, and metal parts thereof: Forks, and parts thereof: Other",82014060,"Axes, bill hooks and similar hewing tools (o/than machetes), and base metal parts thereof",0.7571985125541687
"Woven fabrics, in chief value, but not wholly, of cotton: Containing (in addition to cotton) silk or man-made fibers, or both, but not containing other fibers: Fancy or figured: Colored, whether or not bleached",52114100,"Plain weave fabrics of cotton, < 85% cotton by weight, mixed mainly/solely with man-made fibers, over 200g/m2, of yarns of different colors",0.7304700613021851
"Fish, smoked or kippered, whether or not whole, but not otherwise prepared or preserved, and not in airtight containers: Herring: Otherwise processed",16041220,"Prepared or preserved herrings, whole or in pieces, but not minced, in oil, in airtight containers",0.6955627202987671
"Beef and veal, prepared or preserved (except sausages): Other: Valued not over 30 cents per pound",16010040,"Sausages and similar products of beef, beef offal or blood; food preparations based on these products, in airtight containers",0.6123737096786499
"Woven fabrics, of vegetable fibers (except cotton): Wholly of jute: Bleached, colored, or flame-resistant",53109000,"Woven fabrics of jute or of other textile bast fibers of heading 5303, other than unbleached",0.6744585633277893
"Other furnishings, not ornamented (con.): Of vegetable fibers (con.): Other: Of vegetable fibers, except cotton: Damask",63025110,"Damask tablecloths and napkins, not knitted or crocheted, of cotton",0.6672331690788269
"Photographs, engravings, etchings, lithographs, and wood cuts, and pictorial matter produced by relief or stencil printing process, all the foregoing, whether  bound or not bound, and not specially provided for: Printed not over 20 years at time of importation: Lithographs on paper: Over 0.020 inch in thickness",84425090,"Printing type, blocks, cylinders and other printing components; blocks, cylinders and lithographic stones, prepared for printing purposes",0.6927745342254639
Soy bean and other vegetable oil cake and oil-cake meal: Other,23064900,"Oilcake and other solid residues, resulting from the extraction of vegetable fats/oils, of rape or colza seeds (other than low erucic acid)",0.6346328258514404
"Fish, prepared or preserved in any manner, not in oil, in airtight containers: Bonito and yellowtail",16041932,"Other fish, excluding bonito, yellowtail and pollock, in airtight containers, in oil",0.7668067216873169
